NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
38,1449.3,13.7,55.3,23.3,66.7,853,641461,2022-05-27T00:55:15.541Z
38.8,1443.3,14.7,56.8,23.3,68.5,853,641521,2022-05-27T00:56:15.552Z
39.3,1446.1,13.7,55.3,23.2,67.1,853.1,641581,2022-05-27T00:57:15.565Z
39.3,1439.9,11.9,55.1,23.2,67.1,853.1,641641,2022-05-27T00:58:15.584Z
40.1,1437.1,12.9,55.1,23.2,67.8,853.1,641701,2022-05-27T00:59:15.590Z
40.1,1433.2,12.5,57.2,23.2,68.7,853.1,641761,2022-05-27T01:00:15.593Z
39.3,1438.5,10.5,57.3,23.2,68.1,853.2,641821,2022-05-27T01:01:15.605Z
40.1,1449.7,12.9,55.7,23.2,67.3,853.2,641881,2022-05-27T01:02:15.623Z
39.3,1463.9,11.1,58,23.2,68.9,853.2,641941,2022-05-27T01:03:15.629Z
40.1,1481.5,13.5,56,23.2,66.4,853.2,642001,2022-05-27T01:04:15.644Z
40.7,1470.1,12.5,58.3,23.2,68.2,853.1,642061,2022-05-27T01:05:15.666Z
39.3,1467.2,10.3,58.3,23.2,68.4,853.2,642121,2022-05-27T01:06:15.665Z
40.1,1464.5,13.5,56,23.2,67.3,853.2,642181,2022-05-27T01:07:15.685Z
40.1,1433.4,11.9,56.5,23.1,69.6,853.2,642241,2022-05-27T01:08:15.693Z
39.3,1410.8,11.9,55.5,23.1,69,853.2,642301,2022-05-27T01:09:15.684Z
39.3,1393.2,12.5,54.6,23,69.5,853.2,642361,2022-05-27T01:10:15.693Z
39.3,1370.2,12.9,53.5,23,68.5,853.2,642421,2022-05-27T01:11:15.722Z
38.8,1370.4,11.1,54,23,69.2,853.2,642481,2022-05-27T01:12:15.710Z
39.3,1374.8,13.1,52.5,23,66.4,853.2,642541,2022-05-27T01:13:15.726Z
40.1,1355,13.5,53.5,23,70.1,853.2,642601,2022-05-27T01:14:15.740Z
38.8,1336.9,11.1,52.5,22.9,70.7,853.2,642661,2022-05-27T01:15:15.754Z
39.3,1322.9,13.7,51.9,22.9,69.2,853.2,642720,2022-05-27T01:16:15.758Z
39.3,1309.5,13.5,51,22.9,69.3,853.2,642780,2022-05-27T01:17:15.768Z
39.3,1307.6,14.3,51,22.9,70.3,853.2,642840,2022-05-27T01:18:15.776Z
39.3,1287.6,13.9,49.9,22.8,71.2,853.2,642900,2022-05-27T01:19:15.779Z
38.8,1260.1,12.9,48.6,22.8,71.2,853.2,642960,2022-05-27T01:20:15.792Z
37.2,1267.2,11.7,49,22.8,69.2,853.2,643020,2022-05-27T01:21:15.803Z
38.8,1257.3,14.7,46.5,22.8,67.8,853.2,643080,2022-05-27T01:22:15.810Z
38,1254.1,12.3,48,22.8,69.1,853.2,643140,2022-05-27T01:23:15.822Z
39.3,1259.9,14.1,48.2,22.8,70,853.2,643200,2022-05-27T01:24:15.822Z
39.3,1288.1,12.5,49.9,22.9,70.9,853.2,643260,2022-05-27T01:25:15.830Z
38.8,1318.1,11.5,51.6,22.9,71.4,853.2,643320,2022-05-27T01:26:15.831Z
38.8,1346.5,12.7,52.7,22.9,69,853.2,643380,2022-05-27T01:27:15.849Z
38.8,1363.2,12.7,53.5,22.9,70.6,853.2,643440,2022-05-27T01:28:15.854Z
38.8,1378.5,12.3,54.4,22.9,70.5,853.3,643500,2022-05-27T01:29:15.865Z
39.3,1393.8,12.7,55.3,22.9,69.4,853.3,643560,2022-05-27T01:30:15.875Z
39.3,1410.7,11.5,56.6,22.9,69.6,853.3,643620,2022-05-27T01:31:15.889Z
39.3,1409.4,11.9,53.9,22.9,67.8,853.3,643680,2022-05-27T01:32:15.903Z
40.1,1395.7,12.5,55.2,22.9,70.2,853.3,643740,2022-05-27T01:33:15.906Z
40.1,1385.5,10.5,54.9,22.9,70.9,853.4,643800,2022-05-27T01:34:15.917Z
40.1,1384.7,11.5,54.4,22.9,69.3,853.4,643860,2022-05-27T01:35:15.926Z
40.1,1377.7,11.1,53.9,22.9,70.6,853.3,643920,2022-05-27T01:36:15.938Z
40.1,1369.6,11.5,53.5,22.9,69.9,853.3,643980,2022-05-27T01:37:15.944Z
40.1,1388,11.5,54.7,22.9,70.6,853.3,644040,2022-05-27T01:38:15.947Z
40.1,1421.3,11.1,56.1,22.8,70.2,853.4,644100,2022-05-27T01:39:15.957Z
40.1,1454.7,11.1,57.2,22.8,69.5,853.4,644160,2022-05-27T01:40:15.963Z
40.7,1470.4,11.9,57.7,22.9,70.9,853.4,644220,2022-05-27T01:41:15.969Z
39.3,1465.2,10.7,58.2,22.9,70.5,853.4,644280,2022-05-27T01:42:15.981Z
39.3,1454.8,12.5,58.2,22.9,71.2,853.4,644340,2022-05-27T01:43:15.989Z
39.3,1463,12.5,59.1,22.9,71.3,853.4,644400,2022-05-27T01:44:16.003Z
40.1,1499.5,13.5,60.6,22.8,71.1,853.5,644459,2022-05-27T01:45:16.008Z
40.1,1539.9,12.9,61.6,22.8,71.1,853.5,644519,2022-05-27T01:46:16.022Z
40.1,1571.7,12.9,62.3,22.8,71.6,853.5,644579,2022-05-27T01:47:16.027Z
40.7,1591.3,13.5,62.1,22.8,71.1,853.5,644639,2022-05-27T01:48:16.042Z
40.7,1593.7,12.7,61.8,22.8,71.1,853.5,644699,2022-05-27T01:49:16.056Z
40.7,1573.9,12.7,60.2,22.8,71,853.5,644759,2022-05-27T01:50:16.067Z
40.1,1535.6,12.3,58.7,22.8,71.3,853.5,644819,2022-05-27T01:51:16.069Z
40.1,1512.9,13.9,57.2,22.7,70.7,853.5,644879,2022-05-27T01:52:16.072Z
40.1,1509.9,9.1,59,22.7,72.2,853.6,644939,2022-05-27T01:53:16.083Z
40.1,1510.8,9.1,58.2,22.7,72.5,853.6,644999,2022-05-27T01:54:16.088Z
40.1,1490.3,8.7,56.8,22.6,72.3,853.6,645059,2022-05-27T01:55:16.099Z
40.1,1467,8.7,55.8,22.6,72.4,853.6,645119,2022-05-27T01:56:16.108Z
40.1,1454.3,8.1,55.2,22.6,72,853.6,645179,2022-05-27T01:57:16.108Z
39.3,1437.2,8.3,55.1,22.6,72.4,853.6,645239,2022-05-27T01:58:16.112Z
38.8,1421.4,8.3,54.6,22.6,73,853.6,645299,2022-05-27T01:59:16.120Z
39.3,1406.5,9.1,54.1,22.6,72.7,853.6,645359,2022-05-27T02:00:16.125Z
39.3,1383.2,8.3,53.1,22.6,73.1,853.6,645419,2022-05-27T02:01:16.138Z
39.3,1363.8,7.9,52.4,22.5,72.9,853.5,645479,2022-05-27T02:02:16.159Z
39.3,1352,7.5,52.1,22.5,73.5,853.5,645539,2022-05-27T02:03:16.167Z
39.3,1348.4,7.9,51.9,22.5,72.8,853.5,645599,2022-05-27T02:04:16.180Z
39.3,1347.7,7.5,51.7,22.5,73,853.5,645659,2022-05-27T02:05:16.182Z
39.3,1351.1,6.9,52.4,22.5,73.5,853.5,645719,2022-05-27T02:06:16.198Z
39.3,1349.2,6.9,52.2,22.5,73,853.5,645779,2022-05-27T02:07:16.203Z
39.3,1347.5,6.5,52.1,22.5,73.6,853.5,645839,2022-05-27T02:08:16.217Z
39.3,1349.2,5.9,52.2,22.5,73.4,853.5,645899,2022-05-27T02:09:16.229Z
38.8,1344.4,5.5,52.2,22.5,72.7,853.5,645959,2022-05-27T02:10:16.238Z
38.8,1331.4,6.7,52.1,22.6,72.6,853.5,646019,2022-05-27T02:11:16.247Z
38.8,1317.4,7.1,51.7,22.6,73.2,853.6,646079,2022-05-27T02:12:16.257Z
38.8,1286.8,6.7,50.7,22.6,73.3,853.6,646139,2022-05-27T02:13:16.261Z
38,1269.6,5.3,50.4,22.6,72.8,853.6,646199,2022-05-27T02:14:16.268Z
38,1256.3,11.1,48,22.6,71.7,853.6,646259,2022-05-27T02:15:16.276Z
38,1248.4,10.5,47.9,22.6,71.8,853.6,646318,2022-05-27T02:16:16.291Z
38,1242.5,10.1,48,22.7,71.9,853.6,646378,2022-05-27T02:17:16.304Z
38,1244.4,9.5,48.4,22.7,71.5,853.6,646438,2022-05-27T02:18:16.319Z
38,1229.6,9.5,47.9,22.7,71.7,853.6,646498,2022-05-27T02:19:16.325Z
38,1196.4,9.5,46.6,22.7,71.7,853.6,646558,2022-05-27T02:20:16.340Z
37.2,1179.4,4.3,48,22.7,72.3,853.6,646618,2022-05-27T02:21:16.354Z
37.2,1161.6,5.7,47.1,22.7,72.2,853.6,646678,2022-05-27T02:22:16.367Z
36.7,1147.4,5.3,46.5,22.7,72.6,853.6,646738,2022-05-27T02:23:16.372Z
36.7,1132.5,5.5,45.9,22.6,73,853.6,646798,2022-05-27T02:24:16.382Z
36.7,1117.8,5.5,45.4,22.6,72.6,853.6,646858,2022-05-27T02:25:16.390Z
36.7,1115.4,5.9,45.1,22.6,73.1,853.7,646918,2022-05-27T02:26:16.401Z
36.7,1105.1,5.9,44.6,22.5,72.9,853.7,646978,2022-05-27T02:27:16.414Z
36.7,1099.1,6.5,44.1,22.5,73.3,853.7,647038,2022-05-27T02:28:16.426Z
36.7,1101.2,5.9,44,22.5,73.7,853.7,647098,2022-05-27T02:29:16.427Z
36.7,1101.2,5.5,44,22.4,73.5,853.7,647158,2022-05-27T02:30:16.435Z
36.7,1098.7,5.1,44,22.4,73.4,853.7,647218,2022-05-27T02:31:16.443Z
36.7,1090.8,4.7,43.7,22.4,73.6,853.7,647278,2022-05-27T02:32:16.459Z
36.7,1086,4.3,43.7,22.4,73.4,853.7,647338,2022-05-27T02:33:16.462Z
35.9,1090.8,4.3,44.1,22.4,73.2,853.8,647398,2022-05-27T02:34:16.469Z
35.9,1102.8,4.7,45.1,22.4,73.3,853.8,647458,2022-05-27T02:35:16.484Z
35.9,1118.8,4.3,46.4,22.5,73.1,853.8,647518,2022-05-27T02:36:16.490Z
35.9,1141.7,3.3,47.5,22.5,72.5,853.8,647578,2022-05-27T02:37:16.504Z
35.9,1171.9,2.9,48.9,22.6,72.5,853.8,647638,2022-05-27T02:38:16.508Z
35.9,1206.3,3.9,50.4,22.6,72.2,853.9,647698,2022-05-27T02:39:16.522Z
35.3,1243.6,3.9,52.1,22.6,72.2,853.9,647758,2022-05-27T02:40:16.533Z
35.3,1272.8,4.5,53.2,22.6,72.6,853.9,647818,2022-05-27T02:41:16.533Z
34.6,1287.6,8.7,52.2,22.7,71.8,853.9,647878,2022-05-27T02:42:16.541Z
34.6,1316.4,10.1,54,22.7,71.9,853.9,647938,2022-05-27T02:43:16.554Z
34.6,1344.3,10.1,55.5,22.7,71.9,853.9,647998,2022-05-27T02:44:16.555Z
35.3,1373.2,6.5,58.3,22.7,72.3,853.9,648058,2022-05-27T02:45:16.559Z
35.3,1398.8,5.9,59.1,22.7,72.8,853.9,648118,2022-05-27T02:46:16.572Z
35.3,1409.3,5.5,59.5,22.6,73,854,648177,2022-05-27T02:47:16.581Z
35.9,1429.9,6.3,60.3,22.6,72.7,853.9,648237,2022-05-27T02:48:16.582Z
35.9,1473.2,5.9,61.8,22.6,73.3,853.9,648297,2022-05-27T02:49:16.594Z
35.9,1509.1,5.9,62.8,22.6,73.7,853.9,648357,2022-05-27T02:50:16.603Z
35.9,1542.3,5.9,64.1,22.5,73.2,853.9,648417,2022-05-27T02:51:16.611Z
35.9,1569.2,5.5,64.6,22.5,73.5,853.9,648477,2022-05-27T02:52:16.612Z
35.9,1587.4,5.3,65.2,22.6,73,853.9,648537,2022-05-27T02:53:16.614Z
35.9,1612.7,5.5,66.1,22.6,72.4,853.9,648597,2022-05-27T02:54:16.632Z
35.9,1627,5.9,66.6,22.6,73.2,853.9,648657,2022-05-27T02:55:16.646Z
35.9,1623.9,5.5,66.1,22.6,73.3,853.9,648717,2022-05-27T02:56:16.647Z
35.9,1607.6,5.3,65.6,22.6,73,853.9,648777,2022-05-27T02:57:16.649Z
35.9,1594.3,5.3,65.1,22.6,72.9,853.9,648837,2022-05-27T02:58:16.655Z
35.9,1581.4,5.3,64.6,22.6,72.9,853.9,648897,2022-05-27T02:59:16.667Z
36.7,1549,4.7,63.3,22.6,73.1,853.9,648957,2022-05-27T03:00:16.670Z
35.9,1503.1,3.3,61.7,22.6,73.3,853.9,649017,2022-05-27T03:01:16.675Z
35.9,1484.9,4.3,60.8,22.6,73.4,853.9,649077,2022-05-27T03:02:16.675Z
35.9,1457.7,5.3,59.3,22.5,73.6,853.9,649137,2022-05-27T03:03:16.690Z
29,1415.1,4.7,57.6,22.4,74,853.9,649197,2022-05-27T03:04:16.683Z
28.1,1374.4,12.3,56.1,22.4,74.3,853.9,649257,2022-05-27T03:05:16.690Z
27.5,1343.6,13.5,55.5,22.3,74.2,853.9,649317,2022-05-27T03:06:16.675Z
26.7,1318.6,13.7,55.5,22.3,74.2,853.9,649377,2022-05-27T03:07:16.698Z
26.1,1300.4,14.1,54.7,22.4,74.2,853.9,649437,2022-05-27T03:08:16.698Z
26.1,1287.4,14.3,54.2,22.4,74.2,853.9,649497,2022-05-27T03:09:16.699Z
26.1,1280.6,13.9,53.4,22.4,74.2,853.9,649557,2022-05-27T03:10:16.717Z
26.1,1282.5,14.3,53.2,22.4,74.1,853.9,649617,2022-05-27T03:11:16.716Z
25.4,1302.3,14.3,54.1,22.4,74.2,853.9,649677,2022-05-27T03:12:16.727Z
25.4,1317.1,15.3,55.1,22.3,74.6,853.9,649737,2022-05-27T03:13:16.737Z
25.4,1349,15.3,56.7,22.3,74.9,853.9,649797,2022-05-27T03:14:16.742Z
25.4,1402.1,15.3,58.8,22.2,74.9,853.9,649856,2022-05-27T03:15:16.743Z
25.4,1457.4,14.9,61,22.2,74.7,853.9,649916,2022-05-27T03:16:16.749Z
25.4,1511.4,14.9,62.8,22.2,74.9,853.9,649976,2022-05-27T03:17:16.763Z
25.4,1541.6,13.9,64.1,22.2,74.9,853.9,650036,2022-05-27T03:18:16.764Z
25.4,1559,13.9,64.8,22.2,74.5,853.9,650096,2022-05-27T03:19:16.761Z
25.4,1568.5,13.1,65.2,22.2,74.3,853.9,650156,2022-05-27T03:20:16.768Z
25.4,1552.4,13.1,64.6,22.3,74.2,853.9,650216,2022-05-27T03:21:16.783Z
25.4,1534.7,13.1,64.2,22.3,74.4,853.9,650276,2022-05-27T03:22:16.798Z
32.5,1520.9,13.1,63.7,22.3,73.9,854,650336,2022-05-27T03:23:16.807Z
25.4,1493.1,4.3,62.7,22.3,74.5,854,650396,2022-05-27T03:24:16.821Z
32.5,1473.7,12.3,62.2,22.3,73.9,854,650456,2022-05-27T03:25:16.831Z
31.9,1458.9,1.5,61.8,22.4,73.6,854,650516,2022-05-27T03:26:16.830Z
32.5,1442.9,2.1,61,22.4,73.2,854,650576,2022-05-27T03:27:16.842Z
32.5,1433.2,1.8,60.8,22.5,73.8,854,650636,2022-05-27T03:28:16.849Z
32.5,1419.6,1.2,59.8,22.5,73.5,854,650696,2022-05-27T03:29:16.871Z
32.5,1399.7,1,59,22.5,72.9,854,650756,2022-05-27T03:30:16.875Z
33.2,1371,1.2,57.6,22.5,73,854.1,650816,2022-05-27T03:31:16.876Z
33.2,1333.1,1,56,22.5,73.5,854.1,650876,2022-05-27T03:32:16.889Z
33.2,1306.1,0,55.1,22.5,73.7,854.2,650936,2022-05-27T03:33:16.902Z
33.2,1278.6,0.6,54,22.5,73.6,854.2,650996,2022-05-27T03:34:16.914Z
33.2,1254.1,-0.4,53.4,22.5,73.8,854.2,651056,2022-05-27T03:35:16.920Z
33.2,1241,-0.8,52.7,22.5,72.9,854.1,651116,2022-05-27T03:36:16.913Z
33.2,1225.1,-1.4,52.4,22.5,73.2,854.1,651176,2022-05-27T03:37:16.940Z
33.2,1205.2,-0.8,51.9,22.5,73.2,854.1,651236,2022-05-27T03:38:16.946Z
33.2,1187.9,-1.4,51.7,22.6,73.3,854.1,651296,2022-05-27T03:39:16.962Z
33.2,1180,-1.4,51.7,22.6,73.2,854.1,651356,2022-05-27T03:40:16.958Z
33.2,1180.4,-1.8,51.9,22.6,72.8,854.1,651416,2022-05-27T03:41:16.962Z
32.5,1171.3,-2.8,51.9,22.6,73,854,651476,2022-05-27T03:42:16.968Z
32.5,1169.8,-2.8,52.1,22.6,72.2,854,651536,2022-05-27T03:43:16.974Z
32.5,1169.8,-3.8,51.7,22.6,72.6,854,651595,2022-05-27T03:44:16.983Z
32.5,1170.3,-4.2,51.9,22.6,72.5,854,651655,2022-05-27T03:45:16.997Z
32.5,1172.1,1.2,52.1,22.7,72.1,854,651715,2022-05-27T03:46:17.010Z
33.2,1176.2,-4.2,52.4,22.7,72.2,854,651775,2022-05-27T03:47:17.004Z
33.2,1187.6,0.8,53.4,22.7,72.7,854,651835,2022-05-27T03:48:17.017Z
33.2,1194.2,0.6,54,22.7,72,854.1,651895,2022-05-27T03:49:17.023Z
33.2,1196.3,-0.4,52.2,22.7,71.8,854.1,651955,2022-05-27T03:50:17.033Z
33.2,1196.1,0.8,54.6,22.7,72.7,854.1,652015,2022-05-27T03:51:17.042Z
33.2,1180.4,0.6,54.1,22.7,72.4,854.1,652075,2022-05-27T03:52:17.054Z
33.2,1165.6,0.8,53.7,22.7,72.7,854,652135,2022-05-27T03:53:17.075Z
33.2,1149.3,0.8,53.4,22.7,72.6,854,652195,2022-05-27T03:54:17.078Z
33.2,1136.6,1.2,53.2,22.7,72.6,854.1,652255,2022-05-27T03:55:17.081Z
33.8,1123.9,1.2,52,22.7,72.7,854,652315,2022-05-27T03:56:17.083Z
33.8,1112,0.6,52,22.7,72.8,854.1,652375,2022-05-27T03:57:17.096Z
33.8,1102.3,0.6,52,22.7,72.8,854,652435,2022-05-27T03:58:17.097Z
33.8,1094.1,0.6,52,22.7,72.9,854,652495,2022-05-27T03:59:17.108Z
33.8,1085.5,0.6,52,22.7,72.8,854,652555,2022-05-27T04:00:17.123Z
33.8,1080,0.6,52,22.7,72.6,854,652615,2022-05-27T04:01:17.136Z
33.8,1082.4,0.6,52.2,22.7,72.5,853.9,652675,2022-05-27T04:02:17.156Z
33.2,1081.7,0,52.2,22.7,72.7,853.9,652735,2022-05-27T04:03:17.166Z
33.2,1078.7,0.8,52.2,22.7,72.9,853.9,652795,2022-05-27T04:04:17.160Z
33.2,1073,1.2,52,22.6,73.1,853.9,652855,2022-05-27T04:05:17.169Z
33.2,1071.3,-4.2,51.9,22.6,73.2,853.9,652915,2022-05-27T04:06:17.184Z
32.5,1068.8,1.2,51.9,22.5,73.4,853.9,652975,2022-05-27T04:07:17.200Z
32.5,1064.4,-3.8,51.6,22.5,73.4,853.9,653035,2022-05-27T04:08:17.203Z
31.9,1059.6,-4.2,51.5,22.5,73.4,853.9,653095,2022-05-27T04:09:17.212Z
31.9,1058.1,-3,51.5,22.5,73.3,854,653155,2022-05-27T04:10:17.217Z
31.9,1065.7,-3,51.9,22.5,73.5,853.9,653215,2022-05-27T04:11:17.222Z
31.9,1070.8,-4,52,22.5,73.5,853.9,653275,2022-05-27T04:12:17.222Z
31.9,1066.6,-4,51.6,22.4,73.2,853.9,653335,2022-05-27T04:13:17.228Z
30.9,1068.2,1,51.5,22.4,73.2,853.9,653394,2022-05-27T04:14:17.239Z
30.9,1058.6,-3.2,51,22.4,73.2,853.9,653454,2022-05-27T04:15:17.251Z
30.9,1055.2,-3.2,51,22.4,73.4,853.9,653514,2022-05-27T04:16:17.251Z
30.2,1057,-2.8,51.4,22.4,73.4,853.9,653574,2022-05-27T04:17:17.262Z
30.2,1060.1,-1.8,51.5,22.4,73.2,853.9,653634,2022-05-27T04:18:17.262Z
30.2,1060.5,-1.8,51.5,22.4,73.6,853.9,653694,2022-05-27T04:19:17.275Z
30.2,1063.7,-1.8,51.9,22.4,73.7,853.8,653754,2022-05-27T04:20:17.275Z
30.2,1066.9,-1.8,52.2,22.4,73.5,853.8,653814,2022-05-27T04:21:17.275Z
29.8,1071.8,-1.8,53.4,22.4,73.6,853.8,653874,2022-05-27T04:22:17.281Z
29.8,1063.5,-0.8,52.7,22.4,73.8,853.8,653934,2022-05-27T04:23:17.282Z
22.7,1047.7,-1.4,52.2,22.4,74.1,853.8,653994,2022-05-27T04:24:17.296Z
21.9,1045.5,4.7,52.2,22.4,74.2,853.8,654054,2022-05-27T04:25:17.307Z
29,1044.9,5.7,52.1,22.4,73.5,853.8,654114,2022-05-27T04:26:17.312Z
29,1048,-1.8,52.2,22.4,73.2,853.8,654174,2022-05-27T04:27:17.326Z
28.1,1050.5,-2.6,52.6,22.4,73.5,853.8,654234,2022-05-27T04:28:17.325Z
29,1044.4,-1.2,52.7,22.4,73.8,853.8,654294,2022-05-27T04:29:17.337Z
21.9,1039.2,-1.8,53.1,22.4,74,853.8,654354,2022-05-27T04:30:17.351Z
29,1036.3,5.3,53.2,22.4,73.9,853.8,654414,2022-05-27T04:31:17.364Z
29.8,1027.1,-1.8,52.7,22.4,73.9,853.7,654474,2022-05-27T04:32:17.379Z
22.7,1005.3,-2.8,52.2,22.4,74.1,853.8,654534,2022-05-27T04:33:17.389Z
22.7,987.7,4.3,51.9,22.4,74.1,853.8,654594,2022-05-27T04:34:17.384Z
22.7,968.8,3.9,51.5,22.4,74,853.8,654654,2022-05-27T04:35:17.397Z
29.8,951.1,4.3,50.7,22.4,73.9,853.8,654714,2022-05-27T04:36:17.407Z
22.7,932.3,-2.8,50,22.4,74.3,853.8,654774,2022-05-27T04:37:17.422Z
22.7,921.6,4.3,49.2,22.3,74,853.8,654834,2022-05-27T04:38:17.431Z
22.7,910.8,4.7,48.7,22.3,74.3,853.8,654894,2022-05-27T04:39:17.440Z
22.7,905.9,4.7,48.5,22.3,74.7,853.8,654954,2022-05-27T04:40:17.443Z
22.7,896.8,4.7,47.9,22.2,74.5,853.7,655014,2022-05-27T04:41:17.451Z
22.7,883,5.3,47.9,22.2,74.9,853.7,655074,2022-05-27T04:42:17.463Z
22.7,871.9,4.7,47.5,22.2,74.9,853.7,655134,2022-05-27T04:43:17.476Z
22.7,871.2,4.3,48,22.2,74.6,853.6,655193,2022-05-27T04:44:17.483Z
29.8,869.5,4.3,48,22.2,73.7,853.6,655253,2022-05-27T04:45:17.501Z
22.7,861.3,-2.8,48,22.2,74.4,853.6,655313,2022-05-27T04:46:17.504Z
22.7,859.7,4.3,48.4,22.3,74.5,853.6,655373,2022-05-27T04:47:17.518Z
22.7,860.3,4.7,48.9,22.3,74.4,853.6,655433,2022-05-27T04:48:17.517Z
22.7,861.2,5.3,49.2,22.3,74.7,853.6,655493,2022-05-27T04:49:17.526Z
22.7,866.3,5.7,49.7,22.3,74.8,853.6,655553,2022-05-27T04:50:17.534Z
22.7,867.6,5.7,50,22.3,74.9,853.6,655613,2022-05-27T04:51:17.547Z
22.7,867.6,5.7,52.1,22.2,75,853.6,655673,2022-05-27T04:52:17.569Z
21.9,865.7,4.7,50.2,22.2,74.7,853.5,655733,2022-05-27T04:53:17.572Z
21.4,859.1,5.7,49.7,22.2,74.2,853.5,655793,2022-05-27T04:54:17.582Z
21.4,851.6,6.5,49,22.2,74.2,853.5,655853,2022-05-27T04:55:17.589Z
21.4,839.4,6.5,48.4,22.2,74.5,853.5,655913,2022-05-27T04:56:17.604Z
21.4,830.8,6.5,47.9,22.2,74.7,853.5,655973,2022-05-27T04:57:17.609Z
21.4,811.4,6.5,47,22.2,74.9,853.4,656033,2022-05-27T04:58:17.610Z
21.4,800.9,6.5,48.5,22.2,75.1,853.4,656093,2022-05-27T04:59:17.620Z
21.4,793.4,6.9,49,22.1,75.4,853.4,656153,2022-05-27T05:00:17.628Z
21.4,784.7,6.9,48.9,22.1,75.6,853.4,656213,2022-05-27T05:01:17.642Z
21.4,784.7,6.5,49,22.1,75.4,853.3,656273,2022-05-27T05:02:17.642Z
21.4,774.4,5.9,48.9,22.1,75.4,853.3,656333,2022-05-27T05:03:17.645Z
21.4,760.7,6.5,48.5,22.1,75.2,853.3,656393,2022-05-27T05:04:17.652Z
21.4,751.9,5.9,48.4,22.1,75.5,853.3,656453,2022-05-27T05:05:17.664Z
21.4,754.1,5.9,48.4,22.1,75,853.2,656513,2022-05-27T05:06:17.649Z
21.4,752.7,5.5,48.5,22.1,75.2,853.2,656573,2022-05-27T05:07:17.660Z
20.6,759.4,5.1,47,22.1,74.8,853.2,656633,2022-05-27T05:08:17.683Z
20.6,758.6,5.9,46.9,22.1,74.6,853.1,656693,2022-05-27T05:09:17.678Z
20.6,755.7,5.5,46.9,22.1,74.6,853.1,656753,2022-05-27T05:10:17.680Z
20.6,747.2,6.5,46.5,22.1,74.6,853.1,656813,2022-05-27T05:11:17.686Z
20.6,738.8,6.5,48.1,22.1,75.1,853.1,656873,2022-05-27T05:12:17.702Z
20.6,728.5,5.9,48.1,22,75.4,853.1,656932,2022-05-27T05:13:17.704Z
21.4,717,5.9,47.5,22,75.3,853,656992,2022-05-27T05:14:17.718Z
21.9,715.3,5.5,47.1,22,75,853,657052,2022-05-27T05:15:17.720Z
21.9,709.2,5.3,46.9,22,75.5,853,657112,2022-05-27T05:16:17.726Z
21.9,701.9,5.7,46.6,21.9,76,853,657172,2022-05-27T05:17:17.733Z
21.4,694.8,5.7,47,21.8,76.4,853,657232,2022-05-27T05:18:17.735Z
21.4,686.9,6.9,46.5,21.8,76.4,853,657292,2022-05-27T05:19:17.737Z
21.4,681.2,6.5,45.9,21.8,76.2,853,657352,2022-05-27T05:20:17.739Z
21.4,673,6.9,45,21.7,76.5,853,657412,2022-05-27T05:21:17.765Z
21.4,672.4,6.9,44.5,21.7,76.7,853,657472,2022-05-27T05:22:17.775Z
21.4,667.2,7.5,44,21.7,76.9,853,657532,2022-05-27T05:23:17.797Z
21.4,660.7,7.9,43.4,21.6,77.4,853,657592,2022-05-27T05:24:17.805Z
20.6,659.4,7.5,43.1,21.6,77.7,853,657652,2022-05-27T05:25:17.812Z
19.8,656.4,7.9,43.4,21.5,77.6,853,657712,2022-05-27T05:26:17.823Z
19.8,653.5,8.9,42.4,21.5,77.2,853,657772,2022-05-27T05:27:17.833Z
19.8,641.9,8.9,41.6,21.5,77.7,853,657832,2022-05-27T05:28:17.835Z
19.8,636.9,8.9,40.9,21.5,77.8,853,657892,2022-05-27T05:29:17.843Z
20.6,626.9,8.9,40.6,21.4,78.1,853,657952,2022-05-27T05:30:17.851Z
20.6,613.4,7.9,39.6,21.4,78.1,853,658012,2022-05-27T05:31:17.863Z
20.6,602.6,8.3,38.6,21.4,78.1,853,658072,2022-05-27T05:32:17.876Z
20.6,587.6,8.9,37.8,21.4,78.2,853,658132,2022-05-27T05:33:17.881Z
20.6,572.8,9.3,36.8,21.4,78.2,853,658192,2022-05-27T05:34:17.887Z
19.8,559.4,9.3,36.6,21.4,78.2,853,658252,2022-05-27T05:35:17.897Z
19.8,544.7,10.3,35.6,21.4,78.2,853,658312,2022-05-27T05:36:17.902Z
20.6,532.1,10.3,34.9,21.4,78.3,853,658372,2022-05-27T05:37:17.912Z
21.4,521.2,9.9,34.3,21.4,78.3,853,658432,2022-05-27T05:38:17.916Z
21.4,511.3,8.9,33.5,21.4,78.3,852.9,658492,2022-05-27T05:39:17.919Z
21.4,505.4,8.3,33,21.4,78.1,852.9,658552,2022-05-27T05:40:17.923Z
21.4,496.9,8.3,33,21.4,78.3,852.9,658612,2022-05-27T05:41:17.931Z
21.4,488.7,8.3,32.4,21.4,78.4,852.9,658672,2022-05-27T05:42:17.933Z
21.4,486,8.9,31.9,21.3,78.6,852.9,658731,2022-05-27T05:43:17.938Z
21.4,486.4,8.3,31.5,21.3,78.6,852.9,658791,2022-05-27T05:44:17.945Z
21.4,479,8.3,31.9,21.3,78.7,852.9,658851,2022-05-27T05:45:17.956Z
21.9,469.5,8.3,31.5,21.3,78.6,852.9,658911,2022-05-27T05:46:17.955Z
