NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
138.1,2308.4,-3.6,61.1,24.8,57.2,849.6,168219,2022-07-13T22:54:03.753Z
138.7,2421.2,-4,64.2,24.8,56.6,849.6,168279,2022-07-13T22:55:03.759Z
138.7,2460.2,1.2,65.2,24.7,56.8,849.6,168339,2022-07-13T22:56:03.771Z
139.5,2514.9,-4.2,67,24.7,57,849.7,168399,2022-07-13T22:57:03.789Z
139.5,2574.7,0.2,69.1,24.7,56.9,849.7,168459,2022-07-13T22:58:03.795Z
138.7,2613.4,-0.8,70.6,24.7,56.6,849.7,168519,2022-07-13T22:59:03.801Z
137.4,2611.4,-0.8,71.8,24.7,56.4,849.7,168579,2022-07-13T23:00:03.811Z
136.6,2588.9,1.2,71.6,24.6,56.7,849.8,168639,2022-07-13T23:01:03.830Z
136.6,2588.6,-4.4,72.4,24.6,56.8,849.8,168699,2022-07-13T23:02:03.837Z
135.3,2566,0.2,71.8,24.6,56.8,849.8,168759,2022-07-13T23:03:03.842Z
134.5,2545.6,-4,70.8,24.6,56.5,849.8,168818,2022-07-13T23:04:03.850Z
133.7,2511.3,-3.6,70.4,24.6,56.7,849.8,168878,2022-07-13T23:05:03.856Z
133.2,2471.7,-3.2,68.9,24.5,56.5,849.8,168938,2022-07-13T23:06:03.878Z
131.6,2406.7,-4,66.1,24.5,56.9,849.8,168998,2022-07-13T23:07:03.885Z
132.4,2381.4,-1.2,65.2,24.5,56.8,849.8,169058,2022-07-13T23:08:03.893Z
132.4,2352.1,-1.8,64.5,24.4,57.7,849.8,169118,2022-07-13T23:09:03.901Z
133.2,2316.6,-1.4,63.2,24.4,57.8,849.9,169178,2022-07-13T23:10:03.922Z
133.2,2292.1,-0.2,65.1,24.4,58,849.9,169238,2022-07-13T23:11:03.927Z
133.2,2277.2,0.2,64.6,24.4,58.3,849.9,169298,2022-07-13T23:12:03.932Z
133.7,2265.8,0.6,64.1,24.4,58.6,849.9,169358,2022-07-13T23:13:03.940Z
134.5,2260.1,0.4,63.8,24.3,58.4,849.9,169418,2022-07-13T23:14:03.947Z
134.5,2267.9,0.4,64.7,24.3,58.8,849.9,169478,2022-07-13T23:15:03.969Z
135.8,2272.9,1.2,65.2,24.3,59.2,849.9,169538,2022-07-13T23:16:03.974Z
135.8,2252.3,-0.2,64.1,24.3,59.6,849.9,169598,2022-07-13T23:17:03.981Z
135.3,2218.5,0,62.6,24.2,59.5,849.9,169658,2022-07-13T23:18:03.993Z
135.8,2192.3,0.4,61.3,24.2,59.4,849.9,169718,2022-07-13T23:19:04.010Z
136.2,2188.9,0.2,61.6,24.1,59.5,849.9,169778,2022-07-13T23:20:04.016Z
134.7,2190.6,-1.4,61.2,24.1,60,849.9,169838,2022-07-13T23:21:04.023Z
134.1,2160.7,-0.8,59.6,24.1,58.8,850,169898,2022-07-13T23:22:04.034Z
134.1,2184.5,0.2,60.1,24.1,58.8,850,169958,2022-07-13T23:23:04.053Z
133.4,2190.4,-0.2,60.7,24.1,59.3,850,170018,2022-07-13T23:24:04.059Z
132.6,2176.5,0,60,24.1,59.2,849.9,170078,2022-07-13T23:25:04.065Z
131.8,2173.5,0.8,59.7,24.1,59.1,850,170138,2022-07-13T23:26:04.071Z
131.2,2171.9,-4.6,60,24,59.4,850,170198,2022-07-13T23:27:04.083Z
130.5,2165,-4.4,59.6,24,59.3,850,170258,2022-07-13T23:28:04.102Z
129.5,2166.3,-4.4,59.5,24,58.9,850,170318,2022-07-13T23:29:04.107Z
128.8,2176.4,-4.2,60.7,24,58.8,850,170378,2022-07-13T23:30:04.114Z
128.8,2250.2,-3.2,63.7,24,59,850,170438,2022-07-13T23:31:04.123Z
129.5,2340.7,-2.6,67.8,24,59.2,850,170498,2022-07-13T23:32:04.142Z
128.8,2349.1,-4.6,68.3,24,59.4,850.1,170558,2022-07-13T23:33:04.148Z
126.7,2251.4,0.4,64.1,24,58,850.1,170618,2022-07-13T23:34:04.154Z
125.3,2161.3,1.2,62,23.9,58.1,850.1,170677,2022-07-13T23:35:04.162Z
124,2087.7,1,59.7,23.9,58.6,850.1,170737,2022-07-13T23:36:04.185Z
120.3,2007.3,-1.6,57.1,23.9,58.5,850.2,170797,2022-07-13T23:37:04.191Z
116.9,1905.1,-2.2,51.4,23.8,56.4,850.2,170857,2022-07-13T23:38:04.197Z
115.4,1821.4,-0.2,48.6,23.8,56.2,850.2,170917,2022-07-13T23:39:04.202Z
113.3,1749.2,-0.4,46.9,23.8,57.2,850.2,170977,2022-07-13T23:40:04.214Z
111.9,1679,0.4,44.7,23.7,57.3,850.2,171037,2022-07-13T23:41:04.233Z
110.4,1618.3,0.2,43,23.7,57.3,850.2,171097,2022-07-13T23:42:04.239Z
110.4,1586.2,-3.8,42.6,23.7,57.8,850.3,171157,2022-07-13T23:43:04.245Z
111.2,1595.1,-1.8,45.4,23.6,59.1,850.3,171217,2022-07-13T23:44:04.254Z
112.7,1614.1,-1.6,47.6,23.6,60.8,850.4,171277,2022-07-13T23:45:04.274Z
113.3,1627,-2.4,49.2,23.6,60.6,850.4,171337,2022-07-13T23:46:04.280Z
114,1635.5,-2.4,50.6,23.6,60.8,850.4,171397,2022-07-13T23:47:04.286Z
114.8,1641.3,-2.6,51.1,23.6,60.9,850.4,171457,2022-07-13T23:48:04.293Z
115.4,1644.6,-3.2,51.2,23.6,61.1,850.5,171517,2022-07-13T23:49:04.305Z
115.4,1649.2,-3.6,51.6,23.7,61.1,850.5,171577,2022-07-13T23:50:04.323Z
114,1695.1,-3.8,54.5,23.7,60.8,850.5,171637,2022-07-13T23:51:04.329Z
114.8,1772.9,-0.2,56,23.7,60.7,850.5,171697,2022-07-13T23:52:04.335Z
114.8,1807.7,-0.6,59.5,23.6,62.9,850.5,171757,2022-07-13T23:53:04.346Z
114.8,1887,-0.2,62.5,23.6,62.8,850.5,171817,2022-07-13T23:54:04.364Z
114.8,1931.5,-0.2,63.7,23.6,62.8,850.6,171877,2022-07-13T23:55:04.371Z
115.4,1954.7,0,64.2,23.6,62.4,850.6,171937,2022-07-13T23:56:04.376Z
108.3,1932,-0.8,62.5,23.6,63.9,850.6,171997,2022-07-13T23:57:04.384Z
108.3,1912,-4,61.8,23.6,64.4,850.6,172057,2022-07-13T23:58:04.390Z
108.3,1881.2,1,60.2,23.6,64.8,850.6,172117,2022-07-13T23:59:04.413Z
108.3,1835.8,0.6,60.2,23.5,65,850.6,172177,2022-07-14T00:00:04.418Z
107.7,1804.8,-0.2,58.7,23.5,65.3,850.6,172237,2022-07-14T00:01:04.425Z
107.7,1767.7,-0.2,57,23.5,65.3,850.6,172297,2022-07-14T00:02:04.436Z
107.7,1737.2,-0.4,55.3,23.5,65.4,850.6,172357,2022-07-14T00:03:04.454Z
107.7,1705,-0.6,54,23.5,66.3,850.6,172417,2022-07-14T00:04:04.461Z
107.7,1691.4,-0.8,52.9,23.4,66.2,850.6,172477,2022-07-14T00:05:04.467Z
107,1670.2,-0.6,52.5,23.4,66.6,850.7,172536,2022-07-14T00:06:04.474Z
106.2,1690.4,0.2,53,23.4,66.6,850.7,172596,2022-07-14T00:07:04.481Z
107,1685.5,-4.4,52.7,23.4,66.6,850.7,172656,2022-07-14T00:08:04.503Z
107,1674.9,0.4,52.7,23.4,67.1,850.7,172716,2022-07-14T00:09:04.509Z
107,1673.1,0.2,52.7,23.3,67.2,850.7,172776,2022-07-14T00:10:04.515Z
107,1666.6,0.4,52.5,23.3,67.1,850.8,172836,2022-07-14T00:11:04.527Z
105.8,1684,-0.6,52.9,23.3,67.4,850.8,172896,2022-07-14T00:12:04.545Z
105.8,1669.6,1.2,52,23.3,67.6,850.8,172956,2022-07-14T00:13:04.550Z
105,1631.6,1.2,52.4,23.3,68.6,850.8,173016,2022-07-14T00:14:04.558Z
105,1595.4,-3.4,50.6,23.2,68.7,850.8,173076,2022-07-14T00:15:04.567Z
105,1551.2,-3.8,48.6,23.2,NaN,850.8,173136,2022-07-14T00:16:04.586Z
105,1530.3,-3.4,47.6,23.2,69,850.8,173196,2022-07-14T00:17:04.592Z
105,1497.7,-3.4,45.6,23.2,69.6,850.8,173256,2022-07-14T00:18:04.599Z
103.7,1475.1,-3.8,45.2,23.1,69.3,850.8,173316,2022-07-14T00:19:04.605Z
103.7,1457.8,-2.2,44.1,23.1,69.3,850.9,173376,2022-07-14T00:20:04.618Z
103.7,1447.7,-2.6,43.6,23.1,69.9,850.9,173436,2022-07-14T00:21:04.620Z
103.7,1457.5,-2.6,44.1,23.1,69.7,850.9,173496,2022-07-14T00:22:04.625Z
103.7,1465.8,-3,45.1,23.1,70,850.9,173556,2022-07-14T00:23:04.632Z
103.7,1484.3,-3,46.1,23.1,70.2,850.9,173616,2022-07-14T00:24:04.641Z
104.4,1470.4,-3,45.6,23,70.3,850.9,173676,2022-07-14T00:25:04.660Z
104.4,1446,-4.6,44.6,23,70.6,850.9,173736,2022-07-14T00:26:04.667Z
103.7,1423.8,-4.6,44,23,70.7,850.9,173796,2022-07-14T00:27:04.672Z
103.7,1465.3,-3,46.1,23,70.7,851,173856,2022-07-14T00:28:04.680Z
103.7,1503.5,-3,46.9,23,70.9,851,173916,2022-07-14T00:29:04.687Z
103.7,1514.5,-3,46.5,23,71.1,851,173976,2022-07-14T00:30:04.709Z
102.9,1519,-2.8,48.7,22.9,72,851.1,174036,2022-07-14T00:31:04.715Z
102.9,1545.6,-1.8,49.2,22.9,72.1,851.1,174096,2022-07-14T00:32:04.722Z
102.9,1561.1,-1.8,48.4,22.8,72,851.1,174156,2022-07-14T00:33:04.732Z
102.9,1554.7,-2.8,48.2,22.8,72.2,851.2,174216,2022-07-14T00:34:04.752Z
102.9,1572.2,-2.8,48.4,22.8,72,851.2,174276,2022-07-14T00:35:04.757Z
102.9,1568.8,-3.2,48.2,22.8,72.3,851.2,174336,2022-07-14T00:36:04.764Z
102.9,1550.6,-3.8,47,22.8,72.3,851.2,174395,2022-07-14T00:37:04.770Z
102.9,1507.9,-3.8,45.7,22.8,72.4,851.2,174455,2022-07-14T00:38:04.777Z
102.9,1484.7,-3.8,45,22.7,72.8,851.3,174515,2022-07-14T00:39:04.799Z
101.6,1452.6,1.2,43.5,22.7,72.9,851.2,174575,2022-07-14T00:40:04.805Z
100.8,1397.8,-4,41.4,22.7,72.5,851.3,174635,2022-07-14T00:41:04.811Z
100,1381.1,-3.4,40.6,22.7,72.6,851.3,174695,2022-07-14T00:42:04.823Z
100,1382.3,-3,40.1,22.6,73,851.3,174755,2022-07-14T00:43:04.841Z
98.7,1384.4,-3.4,40.6,22.6,73.1,851.3,174815,2022-07-14T00:44:04.846Z
98.7,1381.6,-2.2,40.1,22.6,73,851.3,174875,2022-07-14T00:45:04.853Z
97.9,1359.3,-2.8,39.1,22.6,73.1,851.3,174935,2022-07-14T00:46:04.864Z
97.4,1320.9,-2.8,37.6,22.6,72.8,851.3,174995,2022-07-14T00:47:04.883Z
97.4,1282,-2.6,36.3,22.5,72.9,851.3,175055,2022-07-14T00:48:04.889Z
97.4,1256.6,-2.6,35.9,22.5,73.1,851.3,175115,2022-07-14T00:49:04.895Z
96.6,1232.9,-2.8,34.8,22.5,73.1,851.3,175175,2022-07-14T00:50:04.901Z
96.6,1222.9,-2.8,34.3,22.4,73,851.4,175235,2022-07-14T00:51:04.914Z
95.8,1225.9,-3.8,34.3,22.4,72.8,851.4,175295,2022-07-14T00:52:04.932Z
95.3,1262.2,-3.2,36.5,22.4,73.2,851.4,175355,2022-07-14T00:53:04.937Z
94.5,1293.2,-3.4,37.3,22.4,73.1,851.4,175415,2022-07-14T00:54:04.943Z
94.5,1292.8,-3,37.5,22.4,72.5,851.4,175475,2022-07-14T00:55:04.953Z
93.7,1279.2,-3.4,37.5,22.4,72.5,851.4,175535,2022-07-14T00:56:04.973Z
93.7,1274,-3,37.5,22.4,73.2,851.5,175595,2022-07-14T00:57:04.979Z
93.7,1277.7,-4,37.8,22.3,73.2,851.5,175655,2022-07-14T00:58:04.985Z
93.7,1274.6,1,37.8,22.3,73.1,851.5,175715,2022-07-14T00:59:04.992Z
93.7,1270,0.2,37.8,22.3,73,851.5,175775,2022-07-14T01:00:04.999Z
93.7,1258.7,0.2,38.4,22.3,72.7,851.5,175835,2022-07-14T01:01:05.006Z
93,1264.5,0.2,39.4,22.3,73.1,851.5,175895,2022-07-14T01:02:05.012Z
93,1272.7,0.8,39.6,22.3,72.8,851.5,175955,2022-07-14T01:03:05.018Z
92.4,1274.4,0,39.9,22.3,73.1,851.6,176015,2022-07-14T01:04:05.028Z
91.6,1261.8,0,39.9,22.2,72.7,851.6,176075,2022-07-14T01:05:05.047Z
91.6,1256.5,1,40.4,22.2,72.1,851.6,176135,2022-07-14T01:06:05.053Z
90.9,1276.1,0.6,42,22.2,72.7,851.6,176195,2022-07-14T01:07:05.060Z
90.3,1304.5,-4.4,43.9,22.2,72.6,851.6,176254,2022-07-14T01:08:05.067Z
89.5,1290.3,0.6,41.4,22.2,71.6,851.7,176314,2022-07-14T01:09:05.073Z
88.6,1293.8,1,41.6,22.2,71.6,851.7,176374,2022-07-14T01:10:05.095Z
87.8,1306,-3.8,42,22.2,71.9,851.7,176434,2022-07-14T01:11:05.101Z
88.6,1327.2,-2.8,43.4,22.1,71.8,851.8,176494,2022-07-14T01:12:05.107Z
88.6,1351.1,-3.8,44,22.1,71.8,851.8,176554,2022-07-14T01:13:05.119Z
87.8,1379.1,-3.8,44.9,22.1,71.8,851.8,176614,2022-07-14T01:14:05.138Z
87.2,1398.7,-2,46.7,22.1,72,851.8,176674,2022-07-14T01:15:05.144Z
86.5,1405.7,-3,44.5,22.1,71.5,851.8,176734,2022-07-14T01:16:05.150Z
85.7,1376.4,-3,43,22.1,71,851.8,176794,2022-07-14T01:17:05.159Z
84.4,1357.6,-2.4,42.7,22.1,70.8,851.8,176854,2022-07-14T01:18:05.179Z
83.6,1339.2,-0.8,41.8,22,70.9,851.9,176914,2022-07-14T01:19:05.185Z
83.6,1336.5,0.2,41.3,22,70.9,851.9,176974,2022-07-14T01:20:05.191Z
82.8,1347.5,0.2,41.3,22,70.9,851.9,177034,2022-07-14T01:21:05.197Z
82.3,1334.4,1.2,40.4,22,70.8,851.9,177094,2022-07-14T01:22:05.210Z
81.5,1300.1,-4,39.8,21.9,70.8,851.9,177154,2022-07-14T01:23:05.227Z
81.5,1276.2,-3.6,38.6,21.9,70.5,851.9,177214,2022-07-14T01:24:05.233Z
81.5,1247.5,-4,37.4,21.9,70.8,851.9,177274,2022-07-14T01:25:05.239Z
81.5,1214,-4.6,36.1,21.9,70.8,852,177334,2022-07-14T01:26:05.251Z
80.7,1185,-4.6,36,21.8,71,852,177394,2022-07-14T01:27:05.269Z
80.7,1162.1,-4.6,35.4,21.8,71.5,852,177454,2022-07-14T01:28:05.276Z
80.7,1151.9,1,35.1,21.8,70.9,852,177514,2022-07-14T01:29:05.281Z
80.7,1150.1,1,35.1,21.8,70.8,852,177574,2022-07-14T01:30:05.289Z
80.7,1141.9,1,35,21.8,71,852.1,177634,2022-07-14T01:31:05.295Z
80.7,1153.9,0.8,35.4,21.8,71.2,852.1,177694,2022-07-14T01:32:05.318Z
81.5,1165.6,0.8,36.4,21.8,71.2,852.1,177754,2022-07-14T01:33:05.323Z
80.7,1153.9,0.2,35.8,21.8,71.2,852.1,177814,2022-07-14T01:34:05.330Z
80.7,1136.3,0.8,35.4,21.8,70.9,852.1,177874,2022-07-14T01:35:05.340Z
80.7,1122.7,0.8,35,21.7,70.8,852.1,177934,2022-07-14T01:36:05.359Z
80.7,1117.6,0.8,35,21.7,71,852.2,177994,2022-07-14T01:37:05.365Z
80.7,1131.8,1,36,21.7,71.2,852.2,178054,2022-07-14T01:38:05.372Z
80.7,1140.1,1,36.4,21.7,71.3,852.2,178114,2022-07-14T01:39:05.380Z
79.4,1133,0.2,36.5,21.7,71.5,852.2,178173,2022-07-14T01:40:05.400Z
79.4,1121.9,-3.4,38.3,21.7,72.1,852.2,178233,2022-07-14T01:41:05.407Z
78.6,1114.9,1,36,21.6,71.4,852.2,178293,2022-07-14T01:42:05.413Z
78.6,1112.1,-4.6,35.9,21.6,71.4,852.2,178353,2022-07-14T01:43:05.426Z
78.6,1108.5,1,35.9,21.6,71.6,852.3,178413,2022-07-14T01:44:05.432Z
78.6,1123.1,-3.4,39.1,21.6,72,852.3,178473,2022-07-14T01:45:05.450Z
78.6,1147.6,-4.6,38.3,21.6,71.5,852.3,178533,2022-07-14T01:46:05.455Z
78,1146.9,1,38.4,21.6,71.5,852.3,178593,2022-07-14T01:47:05.461Z
78,1160.1,-4.4,39.6,21.6,71.5,852.3,178653,2022-07-14T01:48:05.472Z
78,1177,-4.4,40.3,21.6,71.7,852.3,178713,2022-07-14T01:49:05.490Z
78,1174.8,-4.4,40.4,21.6,71.6,852.3,178773,2022-07-14T01:50:05.497Z
78,1200.4,-4.4,42.1,21.6,71.6,852.3,178833,2022-07-14T01:51:05.503Z
77.3,1218.7,-3.4,45,21.6,72.2,852.3,178893,2022-07-14T01:52:05.510Z
77.3,1234.3,-2.4,46,21.6,72.4,852.4,178953,2022-07-14T01:53:05.533Z
77.3,1249.4,-2.4,46.6,21.6,72,852.4,179013,2022-07-14T01:54:05.539Z
77.3,1229.8,-2.4,45.4,21.6,72.1,852.4,179073,2022-07-14T01:55:05.545Z
76.5,1204.2,-3.4,44,21.6,72,852.4,179133,2022-07-14T01:56:05.552Z
75.2,1182.1,-3.4,43.5,21.5,72,852.4,179193,2022-07-14T01:57:05.562Z
75.2,1163.4,-2.6,40.6,21.5,71.7,852.4,179253,2022-07-14T01:58:05.581Z
75.2,1152.8,-1.2,42,21.5,72,852.4,179313,2022-07-14T01:59:05.588Z
75.2,1147.9,-0.2,41.4,21.5,72,852.4,179373,2022-07-14T02:00:05.594Z
75.2,1140.4,-0.2,41,21.5,72.2,852.4,179433,2022-07-14T02:01:05.602Z
74.4,1127,-0.2,40.3,21.5,72.4,852.4,179493,2022-07-14T02:02:05.607Z
74.4,1117.4,0.8,39.6,21.5,72.2,852.4,179553,2022-07-14T02:03:05.629Z
74.4,1105.8,1.2,38.9,21.5,72,852.4,179613,2022-07-14T02:04:05.635Z
73.7,1091.6,1.2,38.1,21.5,72.1,852.4,179673,2022-07-14T02:05:05.641Z
73.1,1080.3,0.8,36.1,21.5,71.9,852.5,179733,2022-07-14T02:06:05.653Z
73.1,1064.5,-2.6,37.3,21.5,72.5,852.5,179793,2022-07-14T02:07:05.671Z
73.7,1047.7,-4.4,34.6,21.5,71.9,852.5,179853,2022-07-14T02:08:05.677Z
73.7,1031.1,-3.8,35.6,21.5,72.2,852.5,179913,2022-07-14T02:09:05.684Z
74.4,1010,-4.6,32.8,21.5,71.9,852.6,179973,2022-07-14T02:10:05.694Z
74.4,996.5,0.4,31.9,21.5,71.9,852.6,180032,2022-07-14T02:11:05.713Z
74.4,993.9,-3.8,33.6,21.5,72,852.6,180092,2022-07-14T02:12:05.720Z
74.4,986.7,-3.4,33,21.5,72.2,852.6,180152,2022-07-14T02:13:05.725Z
75.2,987.3,-3.4,32.9,21.5,72.2,852.6,180212,2022-07-14T02:14:05.732Z
75.2,989,-3.8,32.8,21.5,72.3,852.7,180272,2022-07-14T02:15:05.744Z
75.2,996.4,-3.8,32.9,21.5,72.6,852.7,180332,2022-07-14T02:16:05.762Z
75.2,1013.3,-3.8,33.6,21.5,72.3,852.7,180392,2022-07-14T02:17:05.767Z
75.9,1016.5,-3.8,33.6,21.5,72.6,852.7,180452,2022-07-14T02:18:05.774Z
75.9,1010.1,1.2,33.6,21.5,72.9,852.7,180512,2022-07-14T02:19:05.783Z
76.5,1001.6,-3.8,33.3,21.5,72.1,852.7,180572,2022-07-14T02:20:05.802Z
76.5,994.5,1,33.3,21.5,72.4,852.7,180632,2022-07-14T02:21:05.809Z
77.3,986.1,-4.6,33,21.4,72.5,852.7,180692,2022-07-14T02:22:05.814Z
77.3,977.1,0.4,33,21.4,72.7,852.7,180752,2022-07-14T02:23:05.823Z
77.3,968.9,1,33,21.4,72.6,852.7,180812,2022-07-14T02:24:05.830Z
77.3,957.6,1,32.4,21.4,72.7,852.7,180872,2022-07-14T02:25:05.836Z
77.3,944.5,1,32.1,21.4,73,852.7,180932,2022-07-14T02:26:05.842Z
77.3,933.3,1,31.5,21.4,72.9,852.7,180992,2022-07-14T02:27:05.849Z
77.3,932.7,1,31.5,21.4,73.2,852.7,181052,2022-07-14T02:28:05.858Z
77.3,931.9,0,31.5,21.4,73.1,852.7,181112,2022-07-14T02:29:05.878Z
77.3,934.8,-0.6,31.5,21.4,72.9,852.7,181172,2022-07-14T02:30:05.884Z
77.3,939.8,-1,31.8,21.4,73.2,852.7,181232,2022-07-14T02:31:05.890Z
78,944.6,-1,31.9,21.4,73.3,852.7,181292,2022-07-14T02:32:05.897Z
77.3,955.4,-2,32.1,21.4,73.3,852.7,181352,2022-07-14T02:33:05.903Z
77.3,950.5,-1,31.9,21.4,73.1,852.6,181412,2022-07-14T02:34:05.925Z
77.3,940.8,-1,31.4,21.4,73.1,852.6,181472,2022-07-14T02:35:05.931Z
77.3,928.5,-1,30.5,21.4,73.3,852.6,181532,2022-07-14T02:36:05.938Z
77.3,908.2,-0.6,29.9,21.4,73.2,852.6,181592,2022-07-14T02:37:05.949Z
76.5,890.8,-1,29,21.4,73.4,852.5,181652,2022-07-14T02:38:05.968Z
76.5,877.1,0,28.5,21.4,73.3,852.5,181712,2022-07-14T02:39:05.974Z
76.5,869.3,-0.6,28.4,21.4,73.5,852.6,181772,2022-07-14T02:40:05.980Z
76.5,859.9,-0.6,27.7,21.4,73.8,852.6,181832,2022-07-14T02:41:05.989Z
76.5,852.5,0,27.4,21.4,73.5,852.6,181891,2022-07-14T02:42:05.994Z
76.5,849.3,0,27,21.3,73.6,852.6,181951,2022-07-14T02:43:06.016Z
76.5,840.5,0,26.4,21.3,73.9,852.6,182011,2022-07-14T02:44:06.021Z
69.3,827.8,-0.6,25.8,21.3,74,852.6,182071,2022-07-14T02:45:06.028Z
69.3,818.2,-3.4,25.5,21.3,74.1,852.6,182131,2022-07-14T02:46:06.040Z
69.3,814.5,-3.4,25.2,21.3,74.3,852.7,182191,2022-07-14T02:47:06.059Z
69.3,809.5,-3,24.8,21.3,74.3,852.7,182251,2022-07-14T02:48:06.063Z
69.3,809.7,-3,24.7,21.3,74.6,852.7,182311,2022-07-14T02:49:06.069Z
69.3,812.2,-2.4,24.5,21.3,74.9,852.7,182371,2022-07-14T02:50:06.081Z
70,809.4,-2,26.2,21.3,75.2,852.7,182431,2022-07-14T02:51:06.100Z
69.3,816.4,-2.4,26.4,21.3,75.5,852.8,182491,2022-07-14T02:52:06.106Z
68.5,819.7,-1.2,26.9,21.3,75.7,852.7,182551,2022-07-14T02:53:06.111Z
68.5,811,-0.4,26.5,21.2,75.9,852.8,182611,2022-07-14T02:54:06.119Z
68.5,814.4,-0.6,26.5,21.2,76.2,852.8,182671,2022-07-14T02:55:06.126Z
67.9,806,-0.6,26.4,21.2,76.7,852.8,182731,2022-07-14T02:56:06.148Z
67.9,798.1,-0.2,26.4,21.2,76.2,852.8,182791,2022-07-14T02:57:06.153Z
67.9,811.8,-0.4,27,21.2,76.2,852.8,182851,2022-07-14T02:58:06.159Z
68.5,826.7,-0.2,27.5,21.2,76.2,852.8,182911,2022-07-14T02:59:06.171Z
68.5,842.4,-0.4,27.9,21.2,76.2,852.8,182971,2022-07-14T03:00:06.188Z
68.5,828.1,-1.2,27.4,21.2,76.1,852.8,183031,2022-07-14T03:01:06.195Z
67.9,825.8,-0.6,27.4,21.2,76.3,852.9,183091,2022-07-14T03:02:06.202Z
67.9,823.7,-0.4,27.2,21.1,76.5,852.9,183151,2022-07-14T03:03:06.212Z
67.9,826.4,-0.2,27.4,21.1,76.5,852.9,183211,2022-07-14T03:04:06.231Z
67.9,848.2,0.2,27.8,21.1,76.7,852.9,183271,2022-07-14T03:05:06.237Z
67.9,847.2,-0.2,27.8,21.1,76.3,852.9,183331,2022-07-14T03:06:06.244Z
67.9,852.9,0.2,27.5,21.1,76.5,852.9,183391,2022-07-14T03:07:06.250Z
67.9,867.9,-0.4,28,21.1,76.7,853,183451,2022-07-14T03:08:06.262Z
67.9,909.2,-1,29.4,21.1,76.7,853,183511,2022-07-14T03:09:06.280Z
67.9,955.3,-1,30.6,21.1,76.7,853,183571,2022-07-14T03:10:06.286Z
67.1,957,-1.4,30.4,21.1,76.7,853,183631,2022-07-14T03:11:06.292Z
67.1,956.4,-0.4,30.3,21.1,76.7,853,183691,2022-07-14T03:12:06.302Z
66.4,952.4,-1,30.4,21.1,77.3,853,183751,2022-07-14T03:13:06.321Z
67.1,984.4,0,31.4,21.1,76.8,853,183810,2022-07-14T03:14:06.327Z
67.1,995.9,-0.4,31.6,21.1,76.9,853.1,183870,2022-07-14T03:15:06.333Z
67.1,1000.5,-1,31.6,21.1,76.9,853.1,183930,2022-07-14T03:16:06.340Z
67.1,993.8,-1,31.3,21.1,76.8,853.1,183990,2022-07-14T03:17:06.347Z
67.1,974.6,-1,30.6,21,77,853.1,184050,2022-07-14T03:18:06.369Z
67.1,969.6,-1.4,30.4,21,77.1,853.1,184110,2022-07-14T03:19:06.375Z
67.1,963.7,-2,30.6,21,77.1,853.1,184170,2022-07-14T03:20:06.382Z
67.9,957.3,-2,30.4,21,77.1,853.1,184230,2022-07-14T03:21:06.392Z
67.9,956.7,-3.4,30,21,76.8,853.1,184290,2022-07-14T03:22:06.411Z
67.9,946.4,-4,29.8,21,77.2,853.1,184350,2022-07-14T03:23:06.418Z
67.1,931.5,-4.4,29.3,21,77.3,853.1,184410,2022-07-14T03:24:06.423Z
67.1,916,-4.4,28.9,21,77,853.2,184470,2022-07-14T03:25:06.431Z
67.1,904.4,1.2,28.4,21,77.1,853.2,184530,2022-07-14T03:26:06.437Z
67.1,896.8,1.2,28.4,21,77.2,853.2,184590,2022-07-14T03:27:06.444Z
67.1,892.4,1.2,28.5,21,77.2,853.2,184650,2022-07-14T03:28:06.449Z
66.4,890.5,0.2,28.9,21,77.7,853.3,184710,2022-07-14T03:29:06.456Z
66.4,892.3,0.6,29.3,21,77.4,853.3,184770,2022-07-14T03:30:06.467Z
66.4,893.9,0.2,29.8,21,77.2,853.3,184830,2022-07-14T03:31:06.471Z
66.4,896.6,-0.4,30,21,77.2,853.3,184890,2022-07-14T03:32:06.476Z
66.4,898,-0.8,30.4,21,77.2,853.2,184950,2022-07-14T03:33:06.482Z
66.4,902.6,-1.8,30.8,21,77.2,853.2,185010,2022-07-14T03:34:06.490Z
66.4,908,-2.6,31.3,21,77.4,853.2,185070,2022-07-14T03:35:06.512Z
65.8,912.5,-3,31.8,21,77.2,853.2,185130,2022-07-14T03:36:06.519Z
65.8,918.6,-3.4,32.3,21,77.2,853.2,185190,2022-07-14T03:37:06.524Z
65.8,935.1,-3.4,33.3,21,77.3,853.2,185250,2022-07-14T03:38:06.530Z
65.8,956.2,-2.8,34.3,21,77.4,853.2,185310,2022-07-14T03:39:06.541Z
65,978.7,-3.4,35,21,77.5,853.2,185370,2022-07-14T03:40:06.560Z
64.3,992.7,-3.4,35.8,21,77.5,853.2,185430,2022-07-14T03:41:06.566Z
64.3,985.1,-2.4,35.4,21,77.3,853.2,185490,2022-07-14T03:42:06.572Z
64.3,978.5,-1.8,35.1,20.9,77.5,853.3,185550,2022-07-14T03:43:06.581Z
64.3,969.1,-1.8,34.8,20.9,77.5,853.3,185609,2022-07-14T03:44:06.586Z
64.3,952.4,-2.4,34.3,20.9,77.4,853.3,185669,2022-07-14T03:45:06.609Z
